number of outliers: 4469
id,time,value
6,23:12:29 00:23:27,37459.56
7,23:12:29 00:23:27,32686.91
1,23:12:29 00:24:27,39226.55
3,23:12:29 00:24:27,37702.72
10,23:12:29 00:24:27,34786.83
4,23:12:29 00:25:27,39564.15
7,23:12:29 00:25:27,38440.33
10,23:12:29 00:25:27,35321.04
8,23:12:29 00:26:27,32727.86
9,23:12:29 00:26:27,33066.64
6,23:12:29 00:27:27,39786.79
3,23:12:29 00:28:27,37276.38
4,23:12:29 00:28:27,31802.10
4,23:12:29 00:29:27,37580.70
8,23:12:29 00:29:27,35966.36
9,23:12:29 00:29:27,32960.75
7,23:12:29 00:30:27,38136.97
3,23:12:29 00:31:27,35432.67
1,23:12:29 00:32:27,37154.98
3,23:12:29 00:32:27,32917.15
5,23:12:29 00:32:27,32393.57
6,23:12:29 00:32:27,34406.80
7,23:12:29 00:32:27,35490.48
8,23:12:29 00:32:27,32372.00
9,23:12:29 00:32:27,34147.40
7,23:12:29 00:33:27,34635.41
1,23:12:29 00:34:27,32375.65
3,23:12:29 00:34:27,32933.01
6,23:12:29 00:34:27,32930.72
7,23:12:29 00:34:27,32386.52
8,23:12:29 00:34:27,34700.31
9,23:12:29 00:34:27,39288.62
10,23:12:29 00:34:27,39744.02
9,23:12:29 00:35:27,30906.47
3,23:12:29 00:36:27,38817.76
4,23:12:29 00:36:27,32327.24
5,23:12:29 00:36:27,36695.10
7,23:12:29 00:36:27,38997.10
8,23:12:29 00:36:27,30648.12
1,23:12:29 00:37:27,31306.43
4,23:12:29 00:37:27,37438.62
7,23:12:29 00:37:27,33082.09
9,23:12:29 00:37:27,38232.20
10,23:12:29 00:37:27,36350.15
2,23:12:29 00:38:27,35838.50
3,23:12:29 00:38:27,33439.75
5,23:12:29 00:38:27,39765.32
8,23:12:29 00:38:27,39067.24
10,23:12:29 00:38:27,33172.77
1,23:12:29 00:39:27,30457.42
3,23:12:29 00:40:27,39702.18
6,23:12:29 00:40:27,38448.15
7,23:12:29 00:41:27,37209.37
8,23:12:29 00:41:27,37080.72
8,23:12:29 00:42:27,39256.23
1,23:12:29 00:43:27,33653.79
9,23:12:29 00:43:27,38498.56
8,23:12:29 00:45:27,35612.87
9,23:12:29 00:45:27,39083.03
3,23:12:29 00:46:27,39205.72
5,23:12:29 00:47:27,39359.89
10,23:12:29 00:47:27,38325.21
3,23:12:29 00:48:27,31534.35
5,23:12:29 00:48:27,39578.26
9,23:12:29 00:48:27,36372.24
3,23:12:29 00:49:27,33519.00
6,23:12:29 00:49:27,32971.05
9,23:12:29 00:49:27,33542.17
10,23:12:29 00:49:27,38690.89
3,23:12:29 00:50:27,37253.53
4,23:12:29 00:50:27,39080.37
7,23:12:29 00:50:27,33761.90
8,23:12:29 00:51:27,35881.68
9,23:12:29 00:51:27,31073.25
1,23:12:29 00:52:27,34747.00
2,23:12:29 00:52:27,36394.69
4,23:12:29 00:53:27,38001.45
8,23:12:29 00:53:27,35416.96
5,23:12:29 00:54:27,32197.97
3,23:12:29 00:55:27,35700.95
5,23:12:29 00:55:27,35696.82
6,23:12:29 00:56:27,31256.28
10,23:12:29 00:56:27,31525.53
2,23:12:29 00:57:27,32286.79
5,23:12:29 00:57:27,30382.45
1,23:12:29 00:58:27,33925.92
5,23:12:29 00:58:27,35902.00
1,23:12:29 01:00:27,35671.96
8,23:12:29 01:00:27,31841.84
2,23:12:29 01:01:27,32917.62
3,23:12:29 01:01:27,39333.22
5,23:12:29 01:01:27,33801.13
6,23:12:29 01:01:27,39164.39
1,23:12:29 01:02:27,38879.20
2,23:12:29 01:02:27,35023.37
3,23:12:29 01:02:27,35346.31
7,23:12:29 01:02:27,37704.13
8,23:12:29 01:02:27,37207.22
6,23:12:29 01:03:27,38589.72
9,23:12:29 01:03:27,37256.36
1,23:12:29 01:04:27,35784.89
2,23:12:29 01:04:27,37223.00
6,23:12:29 01:04:27,33566.18
8,23:12:29 01:04:27,31343.46
3,23:12:29 01:05:27,39245.97
5,23:12:29 01:05:27,30449.83
1,23:12:29 01:06:27,39641.31
5,23:12:29 01:06:27,32796.85
10,23:12:29 01:06:27,33844.13
7,23:12:29 01:07:27,30093.31
8,23:12:29 01:08:27,31060.45
10,23:12:29 01:08:27,31352.85
1,23:12:29 01:09:27,33628.51
5,23:12:29 01:09:27,37558.42
6,23:12:29 01:09:27,35899.33
9,23:12:29 01:09:27,38707.05
10,23:12:29 01:09:27,34816.20
2,23:12:29 01:10:27,31069.07
8,23:12:29 01:10:27,35952.17
10,23:12:29 01:10:27,33157.12
1,23:12:29 01:11:27,32215.10
5,23:12:29 01:11:27,37060.64
7,23:12:29 01:11:27,39789.83
1,23:12:29 01:12:27,36104.92
5,23:12:29 01:12:27,32178.78
6,23:12:29 01:12:27,39763.19
6,23:12:29 01:13:27,39331.35
7,23:12:29 01:13:27,33050.31
8,23:12:29 01:13:27,32848.05
2,23:12:29 01:14:27,31714.95
3,23:12:29 01:14:27,39223.56
4,23:12:29 01:14:27,34535.29
5,23:12:29 01:14:27,34934.76
6,23:12:29 01:14:27,39130.97
7,23:12:29 01:14:27,33239.17
10,23:12:29 01:15:27,39797.99
5,23:12:29 01:16:27,30396.37
7,23:12:29 01:16:27,32096.65
8,23:12:29 01:16:27,36254.59
5,23:12:29 01:17:27,32614.41
6,23:12:29 01:17:27,37927.80
8,23:12:29 01:17:27,38583.37
1,23:12:29 01:18:27,38029.39
3,23:12:29 01:18:27,36529.57
4,23:12:29 01:18:27,34630.68
8,23:12:29 01:18:27,32605.34
10,23:12:29 01:19:27,36273.05
1,23:12:29 01:20:27,37195.08
7,23:12:29 01:20:27,35192.89
9,23:12:29 01:20:27,34748.11
3,23:12:29 01:21:27,32979.48
6,23:12:29 01:21:27,33303.20
3,23:12:29 01:22:27,31251.91
6,23:12:29 01:22:27,30303.42
8,23:12:29 01:22:27,34292.86
9,23:12:29 01:22:27,38920.18
10,23:12:29 01:22:27,39727.00
2,23:12:29 01:23:27,35957.81
5,23:12:29 01:23:27,39460.00
7,23:12:29 01:23:27,31236.40
8,23:12:29 01:23:27,32986.27
9,23:12:29 01:23:27,34708.84
3,23:12:29 01:24:27,37425.24
4,23:12:29 01:24:27,37319.17
5,23:12:29 01:24:27,35357.78
3,23:12:29 01:26:27,37814.54
6,23:12:29 01:26:27,37447.30
7,23:12:29 01:26:27,38793.26
9,23:12:29 01:26:27,30084.90
8,23:12:29 01:27:27,36895.57
10,23:12:29 01:27:27,33882.65
8,23:12:29 01:28:27,35087.66
10,23:12:29 01:28:27,37215.42
3,23:12:29 01:29:27,34099.62
7,23:12:29 01:29:27,31680.46
9,23:12:29 01:29:27,33836.58
5,23:12:29 01:30:27,35800.23
10,23:12:29 01:31:27,36957.91
8,23:12:29 01:32:27,32980.32
9,23:12:29 01:32:27,34677.47
1,23:12:29 01:33:27,36079.90
2,23:12:29 01:33:27,36926.63
8,23:12:29 01:33:27,32888.22
4,23:12:29 01:34:27,39288.47
5,23:12:29 01:34:27,38384.58
6,23:12:29 01:35:27,39970.33
7,23:12:29 01:35:27,34018.11
10,23:12:29 01:36:27,35823.16
9,23:12:29 01:37:27,39778.99
10,23:12:29 01:37:27,37381.43
4,23:12:29 01:38:27,36936.92
6,23:12:29 01:38:27,31358.29
7,23:12:29 01:38:27,35226.08
4,23:12:29 01:39:27,33681.85
9,23:12:29 01:39:27,34473.29
10,23:12:29 01:39:27,33670.75
5,23:12:29 01:40:27,37934.14
10,23:12:29 01:40:27,31686.76
6,23:12:29 01:41:27,39599.39
8,23:12:29 01:42:27,39397.57
1,23:12:29 01:43:27,38093.39
2,23:12:29 01:43:27,30003.55
4,23:12:29 01:43:27,32910.21
7,23:12:29 01:43:27,32081.78
1,23:12:29 01:44:27,37381.88
3,23:12:29 01:44:27,35123.07
4,23:12:29 01:44:27,36017.46
8,23:12:29 01:44:27,38585.25
1,23:12:29 01:46:27,36841.34
3,23:12:29 01:46:27,34604.62
6,23:12:29 01:46:27,39295.08
8,23:12:29 01:48:27,36900.87
4,23:12:29 01:49:27,33480.35
8,23:12:29 01:49:27,32014.45
2,23:12:29 01:50:27,32268.19
8,23:12:29 01:51:27,33129.93
10,23:12:29 01:51:27,35963.67
6,23:12:29 01:52:27,38466.02
1,23:12:29 01:53:27,30200.64
2,23:12:29 01:53:27,33701.51
3,23:12:29 01:53:27,30222.03
8,23:12:29 01:53:27,30668.97
10,23:12:29 01:53:27,35406.79
2,23:12:29 01:55:27,39672.60
6,23:12:29 01:55:27,35977.78
7,23:12:29 01:55:27,39275.09
1,23:12:29 01:56:27,38903.05
3,23:12:29 01:56:27,31303.30
6,23:12:29 01:56:27,33188.55
8,23:12:29 01:56:27,34823.79
9,23:12:29 01:56:27,34094.19
4,23:12:29 01:58:27,30938.17
6,23:12:29 01:58:27,34631.98
8,23:12:29 01:58:27,31146.81
9,23:12:29 01:58:27,30568.76
3,23:12:29 01:59:27,35249.72
4,23:12:29 01:59:27,30913.84
7,23:12:29 01:59:27,35417.81
1,23:12:29 02:00:27,33542.75
2,23:12:29 02:00:27,33308.55
5,23:12:29 02:00:27,30477.64
8,23:12:29 02:00:27,35166.13
9,23:12:29 02:00:27,30449.04
3,23:12:29 02:01:27,37697.50
10,23:12:29 02:01:27,39540.61
9,23:12:29 02:02:27,34492.63
2,23:12:29 02:03:27,36667.20
7,23:12:29 02:03:27,34883.38
1,23:12:29 02:04:27,39585.68
4,23:12:29 02:04:27,38175.49
6,23:12:29 02:04:27,30063.44
5,23:12:29 02:05:27,31358.08
8,23:12:29 02:05:27,33813.97
1,23:12:29 02:07:27,35870.65
2,23:12:29 02:07:27,30151.93
4,23:12:29 02:07:27,39510.98
9,23:12:29 02:07:27,35981.74
5,23:12:29 02:08:27,34598.51
7,23:12:29 02:08:27,38451.73
9,23:12:29 02:08:27,37310.43
10,23:12:29 02:08:27,38476.85
1,23:12:29 02:09:27,37114.09
4,23:12:29 02:09:27,38887.53
6,23:12:29 02:09:27,31071.24
8,23:12:29 02:09:27,30904.45
5,23:12:29 02:10:27,36757.89
1,23:12:29 02:11:27,36925.02
8,23:12:29 02:11:27,31347.98
1,23:12:29 02:12:27,36772.32
4,23:12:29 02:12:27,39589.47
7,23:12:29 02:12:27,36619.09
2,23:12:29 02:13:27,31772.01
4,23:12:29 02:14:27,38098.71
5,23:12:29 02:14:27,35829.60
3,23:12:29 02:15:27,33426.57
9,23:12:29 02:15:27,33038.54
8,23:12:29 02:16:27,32751.13
2,23:12:29 02:17:27,31676.05
9,23:12:29 02:17:27,31707.84
10,23:12:29 02:17:27,32140.87
6,23:12:29 02:18:27,31828.50
8,23:12:29 02:18:27,35126.53
9,23:12:29 02:18:27,30277.59
1,23:12:29 02:19:27,37308.29
3,23:12:29 02:19:27,32796.95
5,23:12:29 02:19:27,34030.74
1,23:12:29 02:20:27,35042.86
2,23:12:29 02:20:27,35039.94
4,23:12:29 02:20:27,37483.91
9,23:12:29 02:20:27,32564.04
7,23:12:29 02:21:27,36192.39
8,23:12:29 02:21:27,34596.96
9,23:12:29 02:21:27,33930.03
10,23:12:29 02:21:27,32240.79
2,23:12:29 02:22:27,35098.64
4,23:12:29 02:22:27,35417.37
6,23:12:29 02:22:27,36681.69
7,23:12:29 02:22:27,35511.91
9,23:12:29 02:22:27,36955.47
2,23:12:29 02:23:27,36822.76
3,23:12:29 02:23:27,34712.08
4,23:12:29 02:23:27,37729.13
9,23:12:29 02:23:27,34439.80
10,23:12:29 02:24:27,36521.14
1,23:12:29 02:25:27,30819.94
2,23:12:29 02:25:27,31025.75
4,23:12:29 02:25:27,31270.34
5,23:12:29 02:25:27,34890.66
5,23:12:29 02:26:27,31833.29
1,23:12:29 02:27:27,32548.86
2,23:12:29 02:27:27,33290.20
5,23:12:29 02:27:27,30987.83
7,23:12:29 02:27:27,30039.50
8,23:12:29 02:27:27,34684.70
9,23:12:29 02:27:27,31518.20
10,23:12:29 02:27:27,30709.54
9,23:12:29 02:28:27,39181.73
3,23:12:29 02:29:27,38209.63
4,23:12:29 02:29:27,33634.89
6,23:12:29 02:29:27,36373.61
3,23:12:29 02:30:27,33470.87
4,23:12:29 02:30:27,39393.00
5,23:12:29 02:30:27,31979.68
6,23:12:29 02:30:27,36130.74
10,23:12:29 02:30:27,35027.99
7,23:12:29 02:31:27,35682.53
10,23:12:29 02:31:27,35180.49
2,23:12:29 02:32:27,32922.04
4,23:12:29 02:32:27,36876.90
10,23:12:29 02:32:27,37297.96
2,23:12:29 02:33:27,36513.11
4,23:12:29 02:33:27,38614.95
7,23:12:29 02:33:27,34194.17
1,23:12:29 02:34:27,33097.25
2,23:12:29 02:34:27,31763.48
3,23:12:29 02:34:27,32774.25
5,23:12:29 02:34:27,37817.52
7,23:12:29 02:34:27,35849.50
1,23:12:29 02:35:27,32842.40
3,23:12:29 02:35:27,32583.54
5,23:12:29 02:35:27,34212.56
2,23:12:29 02:36:27,37748.88
4,23:12:29 02:36:27,33573.22
8,23:12:29 02:36:27,35208.08
10,23:12:29 02:36:27,39780.02
1,23:12:29 02:37:27,39258.66
6,23:12:29 02:37:27,30968.80
7,23:12:29 02:37:27,38540.76
2,23:12:29 02:38:27,38688.18
4,23:12:29 02:38:27,31201.97
7,23:12:29 02:38:27,30511.28
1,23:12:29 02:39:27,32310.60
4,23:12:29 02:39:27,33404.03
9,23:12:29 02:39:27,33221.85
1,23:12:29 02:40:27,38776.63
3,23:12:29 02:41:27,30466.26
3,23:12:29 02:42:27,39753.37
2,23:12:29 02:43:27,36624.85
7,23:12:29 02:43:27,31808.17
9,23:12:29 02:43:27,33327.79
2,23:12:29 02:44:27,38977.13
3,23:12:29 02:45:27,36624.85
4,23:12:29 02:45:27,34194.70
5,23:12:29 02:45:27,35611.17
9,23:12:29 02:45:27,32441.21
7,23:12:29 02:46:27,35412.14
5,23:12:29 02:47:27,32627.97
6,23:12:29 02:47:27,31696.54
7,23:12:29 02:47:27,34372.86
2,23:12:29 02:48:27,32783.48
3,23:12:29 02:48:27,36247.57
4,23:12:29 02:48:27,33516.27
9,23:12:29 02:48:27,36015.43
1,23:12:29 02:49:27,33309.72
3,23:12:29 02:49:27,36723.40
2,23:12:29 02:50:27,36782.51
3,23:12:29 02:50:27,38753.98
10,23:12:29 02:50:27,35217.61
3,23:12:29 02:51:27,30274.97
4,23:12:29 02:51:27,35174.05
5,23:12:29 02:51:27,34060.80
6,23:12:29 02:51:27,33274.05
1,23:12:29 02:52:27,36498.23
4,23:12:29 02:52:27,35149.57
8,23:12:29 02:52:27,30425.81
1,23:12:29 02:53:27,39060.04
10,23:12:29 02:53:27,32038.16
1,23:12:29 02:54:27,37910.77
8,23:12:29 02:54:27,37242.25
9,23:12:29 02:54:27,35009.17
1,23:12:29 02:55:27,31556.37
2,23:12:29 02:55:27,34510.28
3,23:12:29 02:55:27,38640.28
6,23:12:29 02:55:27,37460.33
3,23:12:29 02:56:27,39259.31
8,23:12:29 02:56:27,34264.10
9,23:12:29 02:56:27,34217.16
10,23:12:29 02:56:27,31843.25
1,23:12:29 02:57:27,32966.49
3,23:12:29 02:57:27,30838.46
9,23:12:29 02:57:27,39404.22
10,23:12:29 02:57:27,31933.09
9,23:12:29 02:58:27,33004.29
10,23:12:29 02:58:27,30130.62
8,23:12:29 02:59:27,32639.18
2,23:12:29 03:00:27,35184.68
3,23:12:29 03:00:27,37005.01
7,23:12:29 03:00:27,37810.00
9,23:12:29 03:00:27,30697.55
2,23:12:29 03:01:27,32649.49
3,23:12:29 03:01:27,35433.86
6,23:12:29 03:01:27,34099.60
8,23:12:29 03:02:27,32996.39
9,23:12:29 03:02:27,37349.83
3,23:12:29 03:03:27,38388.50
5,23:12:29 03:03:27,32966.60
1,23:12:29 03:04:27,38992.12
3,23:12:29 03:04:27,31151.43
5,23:12:29 03:04:27,32332.15
7,23:12:29 03:04:27,32107.00
9,23:12:29 03:04:27,30478.09
7,23:12:29 03:05:27,31958.94
8,23:12:29 03:05:27,39662.31
9,23:12:29 03:05:27,33515.59
10,23:12:29 03:05:27,39836.98
3,23:12:29 03:06:27,32877.24
4,23:12:29 03:06:27,35848.43
8,23:12:29 03:06:27,39206.68
6,23:12:29 03:07:27,33806.50
7,23:12:29 03:07:27,30947.51
8,23:12:29 03:07:27,38318.02
1,23:12:29 03:08:27,35767.01
4,23:12:29 03:08:27,38657.30
5,23:12:29 03:09:27,30172.54
9,23:12:29 03:09:27,31219.66
10,23:12:29 03:09:27,33620.62
1,23:12:29 03:10:27,35506.63
5,23:12:29 03:10:27,37428.27
8,23:12:29 03:10:27,35981.74
9,23:12:29 03:10:27,33846.80
10,23:12:29 03:10:27,38616.48
4,23:12:29 03:11:27,34473.22
5,23:12:29 03:11:27,39574.63
8,23:12:29 03:11:27,32424.74
2,23:12:29 03:12:27,36009.52
4,23:12:29 03:12:27,39373.88
5,23:12:29 03:12:27,39097.87
9,23:12:29 03:12:27,30620.48
1,23:12:29 03:14:27,33587.07
6,23:12:29 03:14:27,37427.19
9,23:12:29 03:14:27,37454.86
9,23:12:29 03:15:27,31686.91
10,23:12:29 03:15:27,35893.67
10,23:12:29 03:16:27,33678.70
2,23:12:29 03:17:27,33517.61
3,23:12:29 03:17:27,36572.72
4,23:12:29 03:17:27,38826.77
6,23:12:29 03:17:27,30295.20
8,23:12:29 03:17:27,30662.21
2,23:12:29 03:18:27,34088.84
5,23:12:29 03:18:27,32482.34
1,23:12:29 03:19:27,33687.85
3,23:12:29 03:19:27,31206.01
2,23:12:29 03:20:27,34672.87
8,23:12:29 03:20:27,31012.88
9,23:12:29 03:20:27,34404.46
1,23:12:29 03:21:27,32277.62
2,23:12:29 03:21:27,30605.88
4,23:12:29 03:21:27,35556.02
9,23:12:29 03:21:27,32904.23
10,23:12:29 03:21:27,35586.81
1,23:12:29 03:22:27,35123.35
5,23:12:29 03:22:27,38371.38
10,23:12:29 03:22:27,32032.41
1,23:12:29 03:23:27,37217.44
4,23:12:29 03:23:27,39902.44
5,23:12:29 03:23:27,31043.69
3,23:12:29 03:24:27,32581.96
8,23:12:29 03:24:27,37430.23
2,23:12:29 03:25:27,35185.45
3,23:12:29 03:25:27,30306.37
5,23:12:29 03:25:27,39802.50
7,23:12:29 03:25:27,30525.82
9,23:12:29 03:25:27,36910.87
1,23:12:29 03:26:27,30457.92
3,23:12:29 03:26:27,32318.21
4,23:12:29 03:26:27,38166.19
7,23:12:29 03:26:27,32714.53
8,23:12:29 03:26:27,31504.88
2,23:12:29 03:28:27,35695.46
3,23:12:29 03:28:27,38658.89
5,23:12:29 03:29:27,37993.23
9,23:12:29 03:29:27,38927.48
4,23:12:29 03:30:27,39627.62
6,23:12:29 03:30:27,37536.89
9,23:12:29 03:30:27,39754.82
2,23:12:29 03:31:27,38810.68
4,23:12:29 03:31:27,36597.56
6,23:12:29 03:31:27,30043.89
2,23:12:29 03:32:27,33984.23
4,23:12:29 03:32:27,37641.28
5,23:12:29 03:32:27,34127.73
6,23:12:29 03:32:27,35536.84
9,23:12:29 03:32:27,32120.42
4,23:12:29 03:33:27,37989.48
6,23:12:29 03:33:27,31532.13
1,23:12:29 03:34:27,36130.53
5,23:12:29 03:34:27,32014.75
7,23:12:29 03:34:27,31297.94
3,23:12:29 03:35:27,39517.70
2,23:12:29 03:36:27,39543.72
3,23:12:29 03:36:27,34011.21
4,23:12:29 03:36:27,39318.67
5,23:12:29 03:36:27,34783.44
7,23:12:29 03:36:27,39224.27
6,23:12:29 03:37:27,30876.15
4,23:12:29 03:38:27,35951.93
10,23:12:29 03:38:27,35737.81
2,23:12:29 03:39:27,36329.39
6,23:12:29 03:39:27,31140.78
9,23:12:29 03:39:27,35465.98
6,23:12:29 03:40:27,31747.33
9,23:12:29 03:40:27,33665.15
10,23:12:29 03:40:27,34880.33
5,23:12:29 03:41:27,30158.75
6,23:12:29 03:41:27,34647.13
9,23:12:29 03:41:27,30915.52
4,23:12:29 03:42:27,30452.67
6,23:12:29 03:42:27,35019.14
1,23:12:29 03:44:27,36911.21
2,23:12:29 03:44:27,38258.99
8,23:12:29 03:44:27,33472.07
8,23:12:29 03:46:27,32987.50
3,23:12:29 03:47:27,39823.64
7,23:12:29 03:47:27,35466.90
1,23:12:29 03:48:27,38071.01
1,23:12:29 03:51:27,36684.63
3,23:12:29 03:52:27,35991.96
5,23:12:29 03:52:27,39524.25
4,23:12:29 03:53:27,38183.44
6,23:12:29 03:53:27,31827.07
7,23:12:29 03:53:27,31811.73
9,23:12:29 03:53:27,30658.67
1,23:12:29 03:54:27,37156.56
2,23:12:29 03:54:27,32343.51
4,23:12:29 03:54:27,39109.18
6,23:12:29 03:55:27,39858.29
6,23:12:29 03:56:27,30326.94
7,23:12:29 03:56:27,32967.91
2,23:12:29 03:57:27,38014.60
3,23:12:29 03:57:27,38966.28
5,23:12:29 03:57:27,31878.18
2,23:12:29 03:58:27,38077.89
1,23:12:29 03:59:27,30944.75
2,23:12:29 03:59:27,36520.66
3,23:12:29 03:59:27,33538.65
10,23:12:29 04:00:27,30782.83
7,23:12:29 04:01:27,35428.41
2,23:12:29 04:02:27,33569.05
4,23:12:29 04:02:27,33221.75
7,23:12:29 04:02:27,32461.56
8,23:12:29 04:02:27,36882.34
10,23:12:29 04:02:27,33965.77
1,23:12:29 04:03:27,39086.88
3,23:12:29 04:03:27,39254.15
4,23:12:29 04:03:27,39623.06
5,23:12:29 04:03:27,31895.27
6,23:12:29 04:03:27,33900.53
2,23:12:29 04:04:27,31261.49
4,23:12:29 04:04:27,30823.21
3,23:12:29 04:05:27,30014.56
6,23:12:29 04:05:27,37568.41
9,23:12:29 04:05:27,38188.57
3,23:12:29 04:06:27,36741.77
6,23:12:29 04:06:27,37805.37
9,23:12:29 04:06:27,31253.46
1,23:12:29 04:07:27,33607.30
3,23:12:29 04:07:27,38407.92
7,23:12:29 04:07:27,34716.64
1,23:12:29 04:08:27,31099.41
8,23:12:29 04:08:27,36356.83
5,23:12:29 04:09:27,38279.31
8,23:12:29 04:10:27,34274.18
3,23:12:29 04:11:27,30988.23
4,23:12:29 04:11:27,38582.14
5,23:12:29 04:11:27,36131.22
7,23:12:29 04:11:27,36642.65
9,23:12:29 04:11:27,36258.29
2,23:12:29 04:12:27,36242.86
3,23:12:29 04:12:27,37010.59
5,23:12:29 04:12:27,37073.37
7,23:12:29 04:12:27,36393.54
9,23:12:29 04:12:27,37725.43
1,23:12:29 04:13:27,30908.17
5,23:12:29 04:13:27,36952.68
8,23:12:29 04:13:27,32368.68
9,23:12:29 04:13:27,35457.77
5,23:12:29 04:14:27,37717.65
6,23:12:29 04:14:27,30471.20
2,23:12:29 04:16:27,32415.72
3,23:12:29 04:16:27,39364.11
10,23:12:29 04:16:27,32147.29
8,23:12:29 04:17:27,34360.36
2,23:12:29 04:18:27,33719.35
6,23:12:29 04:18:27,35497.26
8,23:12:29 04:19:27,38969.40
4,23:12:29 04:20:27,35791.50
1,23:12:29 04:21:27,38192.25
7,23:12:29 04:21:27,36611.58
8,23:12:29 04:21:27,35148.20
9,23:12:29 04:21:27,34693.51
7,23:12:29 04:22:27,30882.88
8,23:12:29 04:22:27,35399.33
9,23:12:29 04:22:27,32313.98
10,23:12:29 04:22:27,37831.97
2,23:12:29 04:23:27,33638.83
5,23:12:29 04:23:27,34719.80
9,23:12:29 04:23:27,31731.08
6,23:12:29 04:24:27,34282.08
9,23:12:29 04:24:27,31596.00
10,23:12:29 04:24:27,39654.95
3,23:12:29 04:25:27,34291.66
7,23:12:29 04:25:27,37419.61
10,23:12:29 04:25:27,32320.67
5,23:12:29 04:26:27,38073.62
8,23:12:29 04:27:27,32410.92
3,23:12:29 04:28:27,37869.82
7,23:12:29 04:28:27,36282.86
1,23:12:29 04:29:27,36038.49
2,23:12:29 04:29:27,34677.79
4,23:12:29 04:29:27,39770.96
7,23:12:29 04:29:27,37511.43
4,23:12:29 04:30:27,34024.36
5,23:12:29 04:30:27,34257.71
7,23:12:29 04:30:27,36662.07
4,23:12:29 04:31:27,30416.55
7,23:12:29 04:31:27,38169.23
4,23:12:29 04:32:27,35497.90
9,23:12:29 04:32:27,34190.56
1,23:12:29 04:33:27,37236.52
3,23:12:29 04:33:27,38841.94
4,23:12:29 04:33:27,31278.40
10,23:12:29 04:33:27,39529.70
6,23:12:29 04:34:27,39230.58
2,23:12:29 04:35:27,32141.14
3,23:12:29 04:35:27,37667.53
5,23:12:29 04:35:27,32006.09
7,23:12:29 04:35:27,34132.22
8,23:12:29 04:35:27,38958.79
1,23:12:29 04:36:27,38442.61
3,23:12:29 04:36:27,37158.64
5,23:12:29 04:36:27,37576.70
6,23:12:29 04:36:27,33761.51
8,23:12:29 04:36:27,31660.98
2,23:12:29 04:37:27,33478.41
8,23:12:29 04:37:27,37144.00
9,23:12:29 04:37:27,32268.69
5,23:12:29 04:38:27,32797.55
7,23:12:29 04:38:27,35892.43
8,23:12:29 04:38:27,31566.39
3,23:12:29 04:39:27,32636.97
7,23:12:29 04:39:27,37170.81
2,23:12:29 04:40:27,38440.39
5,23:12:29 04:40:27,38103.97
7,23:12:29 04:40:27,30158.60
6,23:12:29 04:41:27,39829.96
8,23:12:29 04:41:27,31232.40
9,23:12:29 04:41:27,33657.83
2,23:12:29 04:42:27,33375.04
2,23:12:29 04:43:27,38971.82
5,23:12:29 04:43:27,37606.40
7,23:12:29 04:43:27,32623.96
1,23:12:29 04:44:27,39826.16
3,23:12:29 04:44:27,39709.45
4,23:12:29 04:44:27,39159.92
5,23:12:29 04:44:27,33367.32
9,23:12:29 04:44:27,31966.41
7,23:12:29 04:45:27,33823.26
1,23:12:29 04:46:27,31101.83
8,23:12:29 04:46:27,38729.59
2,23:12:29 04:47:27,30736.61
3,23:12:29 04:48:27,36703.91
5,23:12:29 04:48:27,32171.51
9,23:12:29 04:48:27,33414.91
10,23:12:29 04:48:27,36980.21
2,23:12:29 04:49:27,39776.60
3,23:12:29 04:49:27,31265.48
5,23:12:29 04:49:27,30214.12
7,23:12:29 04:49:27,38959.79
3,23:12:29 04:50:27,38039.79
7,23:12:29 04:50:27,35654.69
8,23:12:29 04:50:27,33202.58
9,23:12:29 04:50:27,32602.15
1,23:12:29 04:51:27,35266.94
8,23:12:29 04:51:27,30591.14
9,23:12:29 04:51:27,30725.34
6,23:12:29 04:52:27,37420.40
8,23:12:29 04:52:27,35547.16
3,23:12:29 04:53:27,33884.68
1,23:12:29 04:54:27,37248.56
3,23:12:29 04:54:27,30388.60
5,23:12:29 04:54:27,34467.64
7,23:12:29 04:54:27,32676.04
2,23:12:29 04:55:27,33653.49
6,23:12:29 04:55:27,31735.83
8,23:12:29 04:56:27,34633.03
7,23:12:29 04:57:27,36143.13
1,23:12:29 04:58:27,35689.43
1,23:12:29 04:59:27,37350.66
4,23:12:29 05:00:27,39565.10
3,23:12:29 05:01:27,30765.01
6,23:12:29 05:01:27,37012.89
10,23:12:29 05:01:27,30109.38
1,23:12:29 05:02:27,35095.03
2,23:12:29 05:02:27,32720.58
9,23:12:29 05:02:27,32462.35
7,23:12:29 05:03:27,36946.49
6,23:12:29 05:04:27,30190.09
7,23:12:29 05:04:27,35627.94
8,23:12:29 05:04:27,34390.93
1,23:12:29 05:05:27,32430.87
3,23:12:29 05:06:27,37784.11
6,23:12:29 05:06:27,36645.83
1,23:12:29 05:07:27,32398.98
6,23:12:29 05:07:27,36992.54
1,23:12:29 05:08:27,33723.36
9,23:12:29 05:08:27,30897.86
2,23:12:29 05:09:27,35014.96
4,23:12:29 05:09:27,39470.28
7,23:12:29 05:09:27,38597.35
8,23:12:29 05:09:27,30027.67
8,23:12:29 05:10:27,36834.61
8,23:12:29 05:11:27,39764.39
1,23:12:29 05:12:27,36976.86
10,23:12:29 05:12:27,34816.04
3,23:12:29 05:13:27,33836.49
