id,time,value
4,23:12:29 09:06:27,23333.23
5,23:12:29 09:06:27,39412.45
6,23:12:29 09:06:27,9456.18
7,23:12:29 09:06:27,5383.91
8,23:12:29 09:06:27,8831.86
9,23:12:29 09:06:27,14904.97
10,23:12:29 09:06:27,15500.62
1,23:12:29 09:07:27,15303.94
2,23:12:29 09:07:27,23219.70
3,23:12:29 09:07:27,21562.42
4,23:12:29 09:07:27,16279.21
5,23:12:29 09:07:27,4065.98
6,23:12:29 09:07:27,13682.38
7,23:12:29 09:07:27,32915.07
8,23:12:29 09:07:27,23709.89
9,23:12:29 09:07:27,1353.50
10,23:12:29 09:07:27,10513.68
1,23:12:29 09:08:27,39185.52
2,23:12:29 09:08:27,16902.43
3,23:12:29 09:08:27,15650.29
4,23:12:29 09:08:27,22640.71
5,23:12:29 09:08:27,35897.70
6,23:12:29 09:08:27,7122.57
7,23:12:29 09:08:27,34901.43
8,23:12:29 09:08:27,22742.45
9,23:12:29 09:08:27,26315.98
10,23:12:29 09:08:27,20530.30
1,23:12:29 09:09:27,7878.99
2,23:12:29 09:09:27,39455.97
3,23:12:29 09:09:27,10444.59
4,23:12:29 09:09:27,29274.58
5,23:12:29 09:09:27,25007.94
6,23:12:29 09:09:27,3986.54
7,23:12:29 09:09:27,36163.42
8,23:12:29 09:09:27,11944.44
9,23:12:29 09:09:27,10469.71
10,23:12:29 09:09:27,28844.51
1,23:12:29 09:10:27,35352.43
2,23:12:29 09:10:27,9357.88
3,23:12:29 09:10:27,37348.59
4,23:12:29 09:10:27,35090.59
5,23:12:29 09:10:27,21996.70
6,23:12:29 09:10:27,10345.65
7,23:12:29 09:10:27,33673.50
8,23:12:29 09:10:27,3635.08
9,23:12:29 09:10:27,16311.18
10,23:12:29 09:10:27,7812.02
1,23:12:29 09:11:27,36804.70
2,23:12:29 09:11:27,15778.24
3,23:12:29 09:11:27,32967.53
4,23:12:29 09:11:27,30109.25
5,23:12:29 09:11:27,20083.89
6,23:12:29 09:11:27,4162.09
7,23:12:29 09:11:27,12038.75
8,23:12:29 09:11:27,31268.01
9,23:12:29 09:11:27,6361.16
10,23:12:29 09:11:27,25081.75
1,23:12:29 09:12:27,6508.86
2,23:12:29 09:12:27,30551.50
3,23:12:29 09:12:27,37026.51
4,23:12:29 09:12:27,19123.36
5,23:12:29 09:12:27,16969.47
6,23:12:29 09:12:27,32110.63
7,23:12:29 09:12:27,19647.09
8,23:12:29 09:12:27,14189.71
9,23:12:29 09:12:27,30134.64
10,23:12:29 09:12:27,2387.06
1,23:12:29 09:13:27,19278.14
2,23:12:29 09:13:27,38391.88
3,23:12:29 09:13:27,12509.88
4,23:12:29 09:13:27,19170.41
5,23:12:29 09:13:27,15410.29
6,23:12:29 09:13:27,20982.93
7,23:12:29 09:13:27,18792.55
8,23:12:29 09:13:27,32448.82
9,23:12:29 09:13:27,33338.65
10,23:12:29 09:13:27,4191.37
1,23:12:29 09:14:27,4554.47
2,23:12:29 09:14:27,6146.25
3,23:12:29 09:14:27,1993.77
4,23:12:29 09:14:27,16276.63
5,23:12:29 09:14:27,20595.54
6,23:12:29 09:14:27,23762.09
7,23:12:29 09:14:27,35588.63
8,23:12:29 09:14:27,26354.47
9,23:12:29 09:14:27,8612.31
10,23:12:29 09:14:27,11250.02
1,23:12:29 09:15:27,16177.14
2,23:12:29 09:15:27,28524.79
3,23:12:29 09:15:27,37031.63
4,23:12:29 09:15:27,27290.11
5,23:12:29 09:15:27,34983.73
6,23:12:29 09:15:27,27821.87
7,23:12:29 09:15:27,25714.75
8,23:12:29 09:15:27,29979.81
9,23:12:29 09:15:27,19873.08
10,23:12:29 09:15:27,8650.46
1,23:12:29 09:16:27,6035.86
2,23:12:29 09:16:27,809.64
3,23:12:29 09:16:27,36939.26
4,23:12:29 09:16:27,38038.78
5,23:12:29 09:16:27,4714.06
6,23:12:29 09:16:27,32735.88
7,23:12:29 09:16:27,1355.81
8,23:12:29 09:16:27,9239.72
9,23:12:29 09:16:27,30709.15
10,23:12:29 09:16:27,868.11
1,23:12:29 09:17:27,4200.93
2,23:12:29 09:17:27,4608.47
3,23:12:29 09:17:27,7082.56
4,23:12:29 09:17:27,3044.70
5,23:12:29 09:17:27,18449.94
6,23:12:29 09:17:27,38739.30
7,23:12:29 09:17:27,25851.14
8,23:12:29 09:17:27,7976.77
9,23:12:29 09:17:27,12622.64
10,23:12:29 09:17:27,7530.55
1,23:12:29 09:18:27,29655.97
2,23:12:29 09:18:27,35483.58
3,23:12:29 09:18:27,7807.19
4,23:12:29 09:18:27,8634.35
5,23:12:29 09:18:27,26452.79
6,23:12:29 09:18:27,31447.50
7,23:12:29 09:18:27,1791.08
8,23:12:29 09:18:27,35704.17
9,23:12:29 09:18:27,4934.09
10,23:12:29 09:18:27,6411.48
1,23:12:29 09:19:27,24661.91
2,23:12:29 09:19:27,12732.85
3,23:12:29 09:19:27,5720.61
4,23:12:29 09:19:27,15656.57
5,23:12:29 09:19:27,21505.54
6,23:12:29 09:19:27,22180.98
7,23:12:29 09:19:27,2750.39
8,23:12:29 09:19:27,838.26
9,23:12:29 09:19:27,22862.17
10,23:12:29 09:19:27,19520.85
1,23:12:29 09:20:27,1296.23
2,23:12:29 09:20:27,21245.23
3,23:12:29 09:20:27,22812.03
4,23:12:29 09:20:27,37896.48
5,23:12:29 09:20:27,29537.34
6,23:12:29 09:20:27,11710.72
7,23:12:29 09:20:27,22943.44
8,23:12:29 09:20:27,17314.54
9,23:12:29 09:20:27,21311.27
10,23:12:29 09:20:27,19136.49
1,23:12:29 09:21:27,37315.40
2,23:12:29 09:21:27,5958.77
3,23:12:29 09:21:27,8390.62
4,23:12:29 09:21:27,36298.08
5,23:12:29 09:21:27,11363.24
6,23:12:29 09:21:27,33337.09
7,23:12:29 09:21:27,17656.57
8,23:12:29 09:21:27,35993.71
9,23:12:29 09:21:27,25522.61
10,23:12:29 09:21:27,2377.39
1,23:12:29 09:22:27,8431.50
2,23:12:29 09:22:27,16611.92
3,23:12:29 09:22:27,3265.77
4,23:12:29 09:22:27,17983.02
5,23:12:29 09:22:27,20059.66
6,23:12:29 09:22:27,28020.10
7,23:12:29 09:22:27,28315.89
8,23:12:29 09:22:27,29880.73
9,23:12:29 09:22:27,14856.54
10,23:12:29 09:22:27,10530.97
1,23:12:29 09:23:27,14837.62
2,23:12:29 09:23:27,32632.98
3,23:12:29 09:23:27,31510.58
4,23:12:29 09:23:27,20051.64
5,23:12:29 09:23:27,7177.58
6,23:12:29 09:23:27,21392.15
7,23:12:29 09:23:27,18389.91
8,23:12:29 09:23:27,12560.18
9,23:12:29 09:23:27,16841.52
10,23:12:29 09:23:27,7285.99
1,23:12:29 09:24:27,22547.78
2,23:12:29 09:24:27,31637.15
3,23:12:29 09:24:27,27765.52
4,23:12:29 09:24:27,16711.08
5,23:12:29 09:24:27,11807.25
6,23:12:29 09:24:27,17470.38
7,23:12:29 09:24:27,39261.82
8,23:12:29 09:24:27,10203.91
9,23:12:29 09:24:27,7646.52
10,23:12:29 09:24:27,36544.71
1,23:12:29 09:25:27,16051.51
2,23:12:29 09:25:27,35124.83
3,23:12:29 09:25:27,21718.58
4,23:12:29 09:25:27,1561.86
5,23:12:29 09:25:27,877.90
6,23:12:29 09:25:27,4398.59
7,23:12:29 09:25:27,28880.80
8,23:12:29 09:25:27,14076.01
9,23:12:29 09:25:27,11554.65
10,23:12:29 09:25:27,26372.97
1,23:12:29 09:26:27,28017.08
2,23:12:29 09:26:27,36519.66
3,23:12:29 09:26:27,28563.90
4,23:12:29 09:26:27,38637.96
5,23:12:29 09:26:27,29563.41
6,23:12:29 09:26:27,19725.66
7,23:12:29 09:26:27,1309.61
8,23:12:29 09:26:27,23038.44
9,23:12:29 09:26:27,38526.29
10,23:12:29 09:26:27,14667.22
1,23:12:29 09:27:27,19848.79
2,23:12:29 09:27:27,4515.19
3,23:12:29 09:27:27,8605.48
4,23:12:29 09:27:27,29333.90
5,23:12:29 09:27:27,22634.55
6,23:12:29 09:27:27,20081.90
7,23:12:29 09:27:27,19615.97
8,23:12:29 09:27:27,34016.56
9,23:12:29 09:27:27,1338.95
10,23:12:29 09:27:27,9252.22
1,23:12:29 09:28:27,31078.88
2,23:12:29 09:28:27,32645.63
3,23:12:29 09:28:27,27415.91
4,23:12:29 09:28:27,24213.32
5,23:12:29 09:28:27,6018.06
6,23:12:29 09:28:27,6708.66
7,23:12:29 09:28:27,18734.62
8,23:12:29 09:28:27,29682.17
9,23:12:29 09:28:27,7868.16
10,23:12:29 09:28:27,12223.17
1,23:12:29 09:29:27,7926.20
2,23:12:29 09:29:27,33893.64
3,23:12:29 09:29:27,21645.88
4,23:12:29 09:29:27,16300.33
5,23:12:29 09:29:27,206.65
6,23:12:29 09:29:27,33594.33
7,23:12:29 09:29:27,33008.43
8,23:12:29 09:29:27,2436.46
9,23:12:29 09:29:27,8839.95
10,23:12:29 09:29:27,7812.27
1,23:12:29 09:30:27,25460.43
2,23:12:29 09:30:27,26938.87
3,23:12:29 09:30:27,17562.20
4,23:12:29 09:30:27,24868.46
5,23:12:29 09:30:27,35250.63
6,23:12:29 09:30:27,13907.73
7,23:12:29 09:30:27,32106.27
8,23:12:29 09:30:27,12943.65
9,23:12:29 09:30:27,38460.70
10,23:12:29 09:30:27,10812.54
1,23:12:29 09:31:27,32855.50
2,23:12:29 09:31:27,28610.22
3,23:12:29 09:31:27,34031.52
4,23:12:29 09:31:27,13276.42
5,23:12:29 09:31:27,14855.92
6,23:12:29 09:31:27,35475.69
7,23:12:29 09:31:27,37353.00
8,23:12:29 09:31:27,3928.11
9,23:12:29 09:31:27,6633.25
10,23:12:29 09:31:27,7542.38
1,23:12:29 09:32:27,1579.64
2,23:12:29 09:32:27,11840.02
3,23:12:29 09:32:27,23339.38
4,23:12:29 09:32:27,10587.02
5,23:12:29 09:32:27,15636.70
6,23:12:29 09:32:27,4888.43
7,23:12:29 09:32:27,12564.59
8,23:12:29 09:32:27,19613.61
9,23:12:29 09:32:27,2081.13
10,23:12:29 09:32:27,25602.72
1,23:12:29 09:33:27,33411.81
2,23:12:29 09:33:27,14544.08
3,23:12:29 09:33:27,20148.06
4,23:12:29 09:33:27,35868.11
5,23:12:29 09:33:27,4105.53
6,23:12:29 09:33:27,14287.05
7,23:12:29 09:33:27,21371.23
8,23:12:29 09:33:27,20478.07
9,23:12:29 09:33:27,12626.97
10,23:12:29 09:33:27,34531.61
1,23:12:29 09:34:27,31457.88
2,23:12:29 09:34:27,9330.82
3,23:12:29 09:34:27,11532.35
4,23:12:29 09:34:27,12630.70
5,23:12:29 09:34:27,21572.27
6,23:12:29 09:34:27,26415.53
7,23:12:29 09:34:27,18072.76
8,23:12:29 09:34:27,21081.39
9,23:12:29 09:34:27,8006.29
10,23:12:29 09:34:27,15895.97
1,23:12:29 09:35:27,25113.22
2,23:12:29 09:35:27,25428.68
3,23:12:29 09:35:27,3613.64
4,23:12:29 09:35:27,37536.66
5,23:12:29 09:35:27,15182.69
6,23:12:29 09:35:27,13401.71
7,23:12:29 09:35:27,39364.39
8,23:12:29 09:35:27,27578.49
9,23:12:29 09:35:27,14694.52
10,23:12:29 09:35:27,20874.00
1,23:12:29 09:36:27,16072.36
2,23:12:29 09:36:27,18435.25
3,23:12:29 09:36:27,26093.77
4,23:12:29 09:36:27,17114.45
5,23:12:29 09:36:27,29796.66
6,23:12:29 09:36:27,32022.34
7,23:12:29 09:36:27,11063.99
8,23:12:29 09:36:27,15700.00
9,23:12:29 09:36:27,31361.28
10,23:12:29 09:36:27,32248.59
1,23:12:29 09:37:27,38623.67
2,23:12:29 09:37:27,16959.31
3,23:12:29 09:37:27,32939.46
4,23:12:29 09:37:27,11580.28
5,23:12:29 09:37:27,6027.73
6,23:12:29 09:37:27,3447.73
7,23:12:29 09:37:27,19375.65
8,23:12:29 09:37:27,9547.04
9,23:12:29 09:37:27,14604.03
10,23:12:29 09:37:27,29724.70
1,23:12:29 09:38:27,25301.55
2,23:12:29 09:38:27,13311.31
3,23:12:29 09:38:27,23100.76
4,23:12:29 09:38:27,34513.84
5,23:12:29 09:38:27,26956.32
6,23:12:29 09:38:27,8576.02
7,23:12:29 09:38:27,11229.78
8,23:12:29 09:38:27,15901.28
9,23:12:29 09:38:27,34985.32
10,23:12:29 09:38:27,37985.96
1,23:12:29 09:39:27,13930.16
2,23:12:29 09:39:27,33160.28
3,23:12:29 09:39:27,25354.69
4,23:12:29 09:39:27,18718.22
5,23:12:29 09:39:27,32337.98
6,23:12:29 09:39:27,11619.70
7,23:12:29 09:39:27,15350.56
8,23:12:29 09:39:27,33506.75
9,23:12:29 09:39:27,1217.71
10,23:12:29 09:39:27,19198.75
1,23:12:29 09:40:27,1694.89
2,23:12:29 09:40:27,19286.04
3,23:12:29 09:40:27,15823.11
4,23:12:29 09:40:27,8708.70
5,23:12:29 09:40:27,31492.92
6,23:12:29 09:40:27,33742.00
7,23:12:29 09:40:27,37118.85
8,23:12:29 09:40:27,27842.21
9,23:12:29 09:40:27,37072.86
10,23:12:29 09:40:27,32343.19
1,23:12:29 09:41:27,8243.98
2,23:12:29 09:41:27,11454.81
3,23:12:29 09:41:27,2527.98
4,23:12:29 09:41:27,38652.75
5,23:12:29 09:41:27,26520.36
6,23:12:29 09:41:27,22279.41
7,23:12:29 09:41:27,34569.45
8,23:12:29 09:41:27,3600.34
9,23:12:29 09:41:27,7930.92
10,23:12:29 09:41:27,38121.47
1,23:12:29 09:42:27,17123.86
2,23:12:29 09:42:27,16687.39
3,23:12:29 09:42:27,14490.37
4,23:12:29 09:42:27,18353.62
5,23:12:29 09:42:27,1006.29
6,23:12:29 09:42:27,8294.31
7,23:12:29 09:42:27,2256.53
8,23:12:29 09:42:27,8112.19
9,23:12:29 09:42:27,26673.82
10,23:12:29 09:42:27,15319.76
1,23:12:29 09:43:27,35644.94
2,23:12:29 09:43:27,38486.34
3,23:12:29 09:43:27,39709.32
4,23:12:29 09:43:27,33470.03
5,23:12:29 09:43:27,30123.70
6,23:12:29 09:43:27,21698.16
7,23:12:29 09:43:27,35839.15
8,23:12:29 09:43:27,25216.21
9,23:12:29 09:43:27,26239.43
10,23:12:29 09:43:27,32760.79
1,23:12:29 09:44:27,11208.83
2,23:12:29 09:44:27,39070.66
3,23:12:29 09:44:27,20278.94
4,23:12:29 09:44:27,21063.79
5,23:12:29 09:44:27,35122.84
6,23:12:29 09:44:27,26300.31
7,23:12:29 09:44:27,9186.96
8,23:12:29 09:44:27,37660.51
9,23:12:29 09:44:27,39037.52
10,23:12:29 09:44:27,5403.58
1,23:12:29 09:45:27,26978.87
2,23:12:29 09:45:27,12220.55
3,23:12:29 09:45:27,112.42
4,23:12:29 09:45:27,2858.74
5,23:12:29 09:45:27,7618.18
6,23:12:29 09:45:27,37835.93
7,23:12:29 09:45:27,13167.23
8,23:12:29 09:45:27,1282.78
9,23:12:29 09:45:27,88.48
10,23:12:29 09:45:27,19585.62
1,23:12:29 09:46:27,39765.55
2,23:12:29 09:46:27,21834.38
3,23:12:29 09:46:27,8140.82
4,23:12:29 09:46:27,6598.54
5,23:12:29 09:46:27,13651.16
6,23:12:29 09:46:27,27882.02
7,23:12:29 09:46:27,34751.01
8,23:12:29 09:46:27,6576.26
9,23:12:29 09:46:27,3805.61
10,23:12:29 09:46:27,2471.88
1,23:12:29 09:47:27,33622.30
2,23:12:29 09:47:27,25122.38
3,23:12:29 09:47:27,36140.59
4,23:12:29 09:47:27,20747.78
5,23:12:29 09:47:27,4571.83
6,23:12:29 09:47:27,24693.89
7,23:12:29 09:47:27,38807.97
8,23:12:29 09:47:27,27404.65
9,23:12:29 09:47:27,1241.43
10,23:12:29 09:47:27,8183.07
1,23:12:29 09:48:27,25437.26
2,23:12:29 09:48:27,846.44
3,23:12:29 09:48:27,22154.20
4,23:12:29 09:48:27,21755.23
5,23:12:29 09:48:27,2540.98
6,23:12:29 09:48:27,20240.09
7,23:12:29 09:48:27,39616.97
8,23:12:29 09:48:27,17447.36
9,23:12:29 09:48:27,33748.43
10,23:12:29 09:48:27,33255.33
1,23:12:29 09:49:27,2069.74
2,23:12:29 09:49:27,10649.19
3,23:12:29 09:49:27,18366.59
4,23:12:29 09:49:27,22608.52
5,23:12:29 09:49:27,39146.02
6,23:12:29 09:49:27,12413.08
7,23:12:29 09:49:27,22487.54
8,23:12:29 09:49:27,34520.45
9,23:12:29 09:49:27,34232.71
10,23:12:29 09:49:27,4681.26
1,23:12:29 09:50:27,39137.11
2,23:12:29 09:50:27,4297.61
3,23:12:29 09:50:27,1446.45
4,23:12:29 09:50:27,15578.95
5,23:12:29 09:50:27,4854.46
6,23:12:29 09:50:27,5194.16
7,23:12:29 09:50:27,37214.88
8,23:12:29 09:50:27,18315.50
9,23:12:29 09:50:27,5336.23
10,23:12:29 09:50:27,38763.28
1,23:12:29 09:51:27,6975.98
2,23:12:29 09:51:27,33586.16
3,23:12:29 09:51:27,28033.86
4,23:12:29 09:51:27,1636.47
5,23:12:29 09:51:27,16278.65
6,23:12:29 09:51:27,23831.05
7,23:12:29 09:51:27,22388.89
8,23:12:29 09:51:27,30956.26
9,23:12:29 09:51:27,28094.85
10,23:12:29 09:51:27,14076.64
1,23:12:29 09:52:27,16832.66
2,23:12:29 09:52:27,12693.89
3,23:12:29 09:52:27,17688.04
4,23:12:29 09:52:27,2385.57
5,23:12:29 09:52:27,7829.70
6,23:12:29 09:52:27,10827.87
7,23:12:29 09:52:27,22188.37
8,23:12:29 09:52:27,19911.34
9,23:12:29 09:52:27,32174.88
10,23:12:29 09:52:27,8601.24
1,23:12:29 09:53:27,33535.60
2,23:12:29 09:53:27,15325.86
3,23:12:29 09:53:27,17610.98
4,23:12:29 09:53:27,35529.66
5,23:12:29 09:53:27,25129.88
6,23:12:29 09:53:27,35444.22
7,23:12:29 09:53:27,9231.83
8,23:12:29 09:53:27,9460.80
9,23:12:29 09:53:27,39347.36
10,23:12:29 09:53:27,37497.22
1,23:12:29 09:54:27,16890.45
2,23:12:29 09:54:27,31467.38
3,23:12:29 09:54:27,2654.61
4,23:12:29 09:54:27,23619.14
5,23:12:29 09:54:27,33772.66
6,23:12:29 09:54:27,7300.70
7,23:12:29 09:54:27,2341.86
8,23:12:29 09:54:27,34034.08
9,23:12:29 09:54:27,33242.52
10,23:12:29 09:54:27,27879.94
1,23:12:29 09:55:27,281.73
2,23:12:29 09:55:27,21463.81
3,23:12:29 09:55:27,21128.75
4,23:12:29 09:55:27,19229.43
5,23:12:29 09:55:27,4860.25
6,23:12:29 09:55:27,20104.94
7,23:12:29 09:55:27,33267.23
8,23:12:29 09:55:27,21152.22
9,23:12:29 09:55:27,966.14
10,23:12:29 09:55:27,9057.62
1,23:12:29 09:56:27,37570.29
2,23:12:29 09:56:27,27978.19
3,23:12:29 09:56:27,15610.83
4,23:12:29 09:56:27,13689.49
5,23:12:29 09:56:27,24891.08
6,23:12:29 09:56:27,38673.31
7,23:12:29 09:56:27,38284.59
8,23:12:29 09:56:27,20458.51
9,23:12:29 09:56:27,24524.31
10,23:12:29 09:56:27,30600.16
1,23:12:29 09:57:27,7741.18
2,23:12:29 09:57:27,27343.74
3,23:12:29 09:57:27,33444.19
4,23:12:29 09:57:27,22629.25
5,23:12:29 09:57:27,34250.00
6,23:12:29 09:57:27,14063.06
7,23:12:29 09:57:27,3244.63
8,23:12:29 09:57:27,18235.59
9,23:12:29 09:57:27,22375.76
10,23:12:29 09:57:27,2284.02
1,23:12:29 09:58:27,7152.24
2,23:12:29 09:58:27,39113.69
3,23:12:29 09:58:27,1521.72
4,23:12:29 09:58:27,33.57
5,23:12:29 09:58:27,32145.25
6,23:12:29 09:58:27,37045.19
7,23:12:29 09:58:27,22060.82
8,23:12:29 09:58:27,5314.98
9,23:12:29 09:58:27,32087.38
10,23:12:29 09:58:27,37649.83
1,23:12:29 09:59:27,27560.48
2,23:12:29 09:59:27,37944.82
3,23:12:29 09:59:27,34089.70
4,23:12:29 09:59:27,33570.67
5,23:12:29 09:59:27,14505.19
6,23:12:29 09:59:27,18716.56
7,23:12:29 09:59:27,24253.96
8,23:12:29 09:59:27,38555.31
9,23:12:29 09:59:27,2307.53
10,23:12:29 09:59:27,22140.81
1,23:12:29 10:00:27,38451.31
2,23:12:29 10:00:27,38775.68
3,23:12:29 10:00:27,36220.06
4,23:12:29 10:00:27,28270.17
5,23:12:29 10:00:27,22624.57
6,23:12:29 10:00:27,18233.61
7,23:12:29 10:00:27,16236.28
8,23:12:29 10:00:27,19667.46
9,23:12:29 10:00:27,27849.42
10,23:12:29 10:00:27,12855.29
1,23:12:29 10:01:27,4717.84
2,23:12:29 10:01:27,12963.15
3,23:12:29 10:01:27,17900.63
4,23:12:29 10:01:27,32635.18
5,23:12:29 10:01:27,11923.63
6,23:12:29 10:01:27,31456.44
7,23:12:29 10:01:27,2848.12
8,23:12:29 10:01:27,19448.45
9,23:12:29 10:01:27,7440.10
10,23:12:29 10:01:27,19401.52
1,23:12:29 10:02:27,17880.69
2,23:12:29 10:02:27,37748.95
3,23:12:29 10:02:27,22771.05
4,23:12:29 10:02:27,14839.35
5,23:12:29 10:02:27,7304.97
6,23:12:29 10:02:27,13259.30
7,23:12:29 10:02:27,25589.93
8,23:12:29 10:02:27,2652.03
9,23:12:29 10:02:27,36241.03
10,23:12:29 10:02:27,29527.31
1,23:12:29 10:03:27,10836.88
2,23:12:29 10:03:27,35321.67
3,23:12:29 10:03:27,21655.78
4,23:12:29 10:03:27,17962.93
5,23:12:29 10:03:27,31828.33
6,23:12:29 10:03:27,26754.12
7,23:12:29 10:03:27,21865.23
8,23:12:29 10:03:27,27024.75
9,23:12:29 10:03:27,16300.06
10,23:12:29 10:03:27,11518.78
1,23:12:29 10:04:27,35710.61
2,23:12:29 10:04:27,9841.63
3,23:12:29 10:04:27,22261.13
4,23:12:29 10:04:27,34478.25
5,23:12:29 10:04:27,20318.25
6,23:12:29 10:04:27,20879.70
7,23:12:29 10:04:27,39536.34
8,23:12:29 10:04:27,12768.29
9,23:12:29 10:04:27,37411.80
10,23:12:29 10:04:27,18947.01
1,23:12:29 10:05:27,37250.65
2,23:12:29 10:05:27,22867.77
3,23:12:29 10:05:27,30259.43
4,23:12:29 10:05:27,2309.27
5,23:12:29 10:05:27,7023.29
6,23:12:29 10:05:27,3424.03
7,23:12:29 10:05:27,28427.31
8,23:12:29 10:05:27,31601.82
9,23:12:29 10:05:27,29717.80
10,23:12:29 10:05:27,16817.22
1,23:12:29 10:06:27,28992.03
2,23:12:29 10:06:27,26396.84
3,23:12:29 10:06:27,7593.12
4,23:12:29 10:06:27,23575.19
5,23:12:29 10:06:27,8777.89
6,23:12:29 10:06:27,14066.07
7,23:12:29 10:06:27,987.84
8,23:12:29 10:06:27,33570.10
9,23:12:29 10:06:27,6274.77
10,23:12:29 10:06:27,1697.95
1,23:12:29 10:07:27,2838.84
2,23:12:29 10:07:27,17574.64
3,23:12:29 10:07:27,9326.41
4,23:12:29 10:07:27,18561.31
5,23:12:29 10:07:27,8488.98
6,23:12:29 10:07:27,28128.13
7,23:12:29 10:07:27,10426.71
8,23:12:29 10:07:27,682.99
9,23:12:29 10:07:27,8200.90
10,23:12:29 10:07:27,21750.50
1,23:12:29 10:08:27,7403.05
2,23:12:29 10:08:27,36284.43
3,23:12:29 10:08:27,2158.75
4,23:12:29 10:08:27,26853.85
5,23:12:29 10:08:27,23867.80
6,23:12:29 10:08:27,21925.02
7,23:12:29 10:08:27,10490.54
8,23:12:29 10:08:27,10715.99
9,23:12:29 10:08:27,8937.74
10,23:12:29 10:08:27,20017.10
1,23:12:29 10:09:27,11214.15
2,23:12:29 10:09:27,12567.78
3,23:12:29 10:09:27,23934.11
4,23:12:29 10:09:27,9722.00
5,23:12:29 10:09:27,26822.29
6,23:12:29 10:09:27,7154.42
7,23:12:29 10:09:27,27964.97
8,23:12:29 10:09:27,7627.02
9,23:12:29 10:09:27,6583.80
10,23:12:29 10:09:27,16274.67
1,23:12:29 10:10:27,9555.51
2,23:12:29 10:10:27,33654.73
3,23:12:29 10:10:27,30157.68
4,23:12:29 10:10:27,23024.44
5,23:12:29 10:10:27,25197.17
6,23:12:29 10:10:27,37957.50
7,23:12:29 10:10:27,13504.89
8,23:12:29 10:10:27,36751.51
9,23:12:29 10:10:27,11461.42
10,23:12:29 10:10:27,6001.19
1,23:12:29 10:11:27,5282.56
2,23:12:29 10:11:27,10925.68
3,23:12:29 10:11:27,25947.75
4,23:12:29 10:11:27,22285.76
5,23:12:29 10:11:27,24603.78
6,23:12:29 10:11:27,17426.32
7,23:12:29 10:11:27,25387.03
8,23:12:29 10:11:27,18892.26
9,23:12:29 10:11:27,27027.31
10,23:12:29 10:11:27,5591.10
1,23:12:29 10:12:27,18699.48
2,23:12:29 10:12:27,31033.81
3,23:12:29 10:12:27,10752.25
4,23:12:29 10:12:27,32791.23
5,23:12:29 10:12:27,4150.98
6,23:12:29 10:12:27,8697.47
7,23:12:29 10:12:27,29951.07
8,23:12:29 10:12:27,25499.01
9,23:12:29 10:12:27,12467.96
10,23:12:29 10:12:27,38683.53
1,23:12:29 10:13:27,18869.31
2,23:12:29 10:13:27,36897.21
3,23:12:29 10:13:27,19564.21
4,23:12:29 10:13:27,17208.52
5,23:12:29 10:13:27,35256.09
6,23:12:29 10:13:27,20455.33
7,23:12:29 10:13:27,24897.78
8,23:12:29 10:13:27,22659.04
9,23:12:29 10:13:27,19847.89
10,23:12:29 10:13:27,20364.86
1,23:12:29 10:14:27,27510.80
2,23:12:29 10:14:27,30025.96
3,23:12:29 10:14:27,19766.28
4,23:12:29 10:14:27,37227.36
5,23:12:29 10:14:27,12208.29
6,23:12:29 10:14:27,24039.76
7,23:12:29 10:14:27,26401.09
8,23:12:29 10:14:27,10375.50
9,23:12:29 10:14:27,27520.42
10,23:12:29 10:14:27,35026.99
1,23:12:29 10:15:27,28362.53
2,23:12:29 10:15:27,7701.02
3,23:12:29 10:15:27,2250.46
4,23:12:29 10:15:27,33852.78
5,23:12:29 10:15:27,27567.85
6,23:12:29 10:15:27,34627.88
7,23:12:29 10:15:27,8822.81
8,23:12:29 10:15:27,10878.86
9,23:12:29 10:15:27,29452.74
10,23:12:29 10:15:27,5725.64
1,23:12:29 10:16:27,32244.10
2,23:12:29 10:16:27,15672.14
3,23:12:29 10:16:27,1921.92
4,23:12:29 10:16:27,7909.45
5,23:12:29 10:16:27,29171.84
6,23:12:29 10:16:27,24031.48
7,23:12:29 10:16:27,100.78
8,23:12:29 10:16:27,33603.53
9,23:12:29 10:16:27,10824.14
10,23:12:29 10:16:27,26528.34
1,23:12:29 10:17:27,23294.55
2,23:12:29 10:17:27,14405.30
3,23:12:29 10:17:27,29340.66
4,23:12:29 10:17:27,21596.52
5,23:12:29 10:17:27,26581.75
6,23:12:29 10:17:27,8710.67
7,23:12:29 10:17:27,7054.78
8,23:12:29 10:17:27,901.36
9,23:12:29 10:17:27,14683.99
10,23:12:29 10:17:27,32101.13
1,23:12:29 10:18:27,33225.53
2,23:12:29 10:18:27,2721.03
3,23:12:29 10:18:27,4324.18
4,23:12:29 10:18:27,39664.09
5,23:12:29 10:18:27,16178.19
6,23:12:29 10:18:27,33507.86
7,23:12:29 10:18:27,9592.02
8,23:12:29 10:18:27,30734.86
9,23:12:29 10:18:27,14926.96
10,23:12:29 10:18:27,33318.30
1,23:12:29 10:19:27,28164.49
2,23:12:29 10:19:27,73.63
3,23:12:29 10:19:27,6293.15
4,23:12:29 10:19:27,1597.86
5,23:12:29 10:19:27,6646.30
6,23:12:29 10:19:27,22638.25
7,23:12:29 10:19:27,19911.53
8,23:12:29 10:19:27,21814.16
9,23:12:29 10:19:27,25936.25
10,23:12:29 10:19:27,24321.03
